,x,y,z
11665,116,65,114.5065625
11666,116,66,114.30796875000001
11667,116,67,114.01093750000001
11668,116,68,114.53796874999999
11669,116,69,114.52171875
11670,116,70,114.14875
11671,116,71,114.58578125
11672,116,72,115.63515625
11673,116,73,115.87937500000001
11674,116,74,116.94171875
11675,116,75,117.81328124999999
11676,116,76,118.21546875000001
11677,116,77,118.89890625000001
11678,116,78,119.43484374999998
11679,116,79,120.7815625
11680,116,80,121.36578125
11681,116,81,122.60718750000001
11682,116,82,123.67421875
11683,116,83,125.53906250000001
11684,116,84,128.6546875
11685,116,85,131.05109375
11686,116,86,133.15328125000002
11687,116,87,134.24359375
11688,116,88,135.6071875
11689,116,89,136.76078125
11690,116,90,138.89
11691,116,91,140.57890625000002
11692,116,92,141.75640625
11693,116,93,142.99578125
11694,116,94,143.80390625
11695,116,95,145.16671875000003
11696,116,96,146.30109375
11697,116,97,147.66546875
11698,116,98,149.27796875
11699,116,99,150.52796875
11700,117,0,89.22546875
11701,117,1,88.95468749999999
11702,117,2,88.99890625
11703,117,3,89.09781250000002
11704,117,4,89.2790625
11705,117,5,89.40578125
11706,117,6,89.50015625
11707,117,7,89.85296875
11708,117,8,90.24609375
11709,117,9,90.16296875
11710,117,10,90.09171875000001
11711,117,11,90.01890625000001
11712,117,12,89.86609374999999
11713,117,13,89.94484375
11714,117,14,89.84859374999999
11715,117,15,89.77015625
11716,117,16,89.76765624999999
11717,117,17,89.83749999999999
11718,117,18,89.98765625
11719,117,19,90.08625
11720,117,20,90.30624999999999
11721,117,21,91.71265625000001
11722,117,22,91.26453125
11723,117,23,91.03375
11724,117,24,91.2034375
11725,117,25,91.46156249999999
11726,117,26,91.60218749999999
11727,117,27,91.64124999999999
11728,117,28,92.4175
11729,117,29,93.34296875
11730,117,30,93.4
11731,117,31,93.34906249999999
11732,117,32,93.2596875
11733,117,33,93.33453125000001
11734,117,34,93.630625
11735,117,35,94.0471875
11736,117,36,94.41062500000001
11737,117,37,94.7771875
11738,117,38,94.66984375
11739,117,39,93.995625
11740,117,40,93.641875
11741,117,41,93.7246875
11742,117,42,93.77812500000002
11743,117,43,94.01296875
11744,117,44,94.14984375000002
11745,117,45,94.08906250000001
11746,117,46,94.18140625
11747,117,47,94.33765625
11748,117,48,94.80421875
11749,117,49,95.38000000000001
11750,117,50,96.194375
11751,117,51,98.07812500000001
11752,117,52,100.60578124999999
11753,117,53,102.24328125000001
11754,117,54,103.98265624999999
11755,117,55,105.41578125000001
11756,117,56,106.82578125
11757,117,57,106.99875
11758,117,58,107.00671875
11759,117,59,107.24375
11760,117,60,110.47921875000002
11761,117,61,112.23765625
11762,117,62,112.58703125
11763,117,63,112.916875
11764,117,64,113.2365625
11765,117,65,113.45375
11766,117,66,113.16921875
11767,117,67,112.953125
11768,117,68,112.87406250000001
11769,117,69,113.06531249999999
11770,117,70,113.67390625000002
11771,117,71,113.37343749999998
11772,117,72,113.76109375
11773,117,73,114.36875
11774,117,74,115.09750000000003
11775,117,75,115.8253125
11776,117,76,116.4303125
11777,117,77,117.76984375
11778,117,78,118.03921875
11779,117,79,118.9203125
11780,117,80,119.69453124999998
11781,117,81,120.96234375
11782,117,82,122.25859375
11783,117,83,123.4109375
11784,117,84,125.31265625
11785,117,85,126.28578125
11786,117,86,127.73390625000002
11787,117,87,130.3121875
11788,117,88,132.163125
11789,117,89,134.221875
11790,117,90,137.17875
11791,117,91,140.2621875
11792,117,92,141.15546875
11793,117,93,142.51
11794,117,94,143.2271875
11795,117,95,145.19984375
11796,117,96,146.46359374999997
11797,117,97,147.99421875
11798,117,98,149.68140624999998
11799,117,99,150.76687499999997
11800,118,0,89.05218750000002
11801,118,1,89.00937499999999
11802,118,2,89.08953125000001
11803,118,3,89.29968749999999
11804,118,4,89.60234374999999
11805,118,5,89.69109375
11806,118,6,89.72796875
11807,118,7,89.96515624999999
11808,118,8,90.19500000000001
11809,118,9,90.19874999999999
11810,118,10,90.07984375000001
11811,118,11,90.07281250000001
11812,118,12,89.92906249999999
11813,118,13,89.9465625
11814,118,14,89.93687500000001
11815,118,15,89.774375
11816,118,16,89.62843749999999
11817,118,17,89.71437499999999
11818,118,18,89.9771875
11819,118,19,90.07484375
11820,118,20,90.35125000000001
11821,118,21,91.63000000000001
11822,118,22,91.5528125
11823,118,23,91.20109375000001
11824,118,24,91.23593749999999
11825,118,25,91.3246875
11826,118,26,91.20421875000001
11827,118,27,90.96312499999999
11828,118,28,91.51093750000001
11829,118,29,92.65718749999999
11830,118,30,93.619375
11831,118,31,93.65640625
11832,118,32,93.52890625
11833,118,33,93.4565625
11834,118,34,93.45578125
11835,118,35,93.50906250000001
11836,118,36,93.6246875
11837,118,37,93.833125
11838,118,38,93.665
11839,118,39,93.65562499999999
11840,118,40,93.67812500000001
11841,118,41,93.76249999999999
11842,118,42,93.6590625
11843,118,43,93.69796875
11844,118,44,93.83953125
11845,118,45,93.87671875
11846,118,46,94.00375
11847,118,47,94.1384375
11848,118,48,94.51281250000001
11849,118,49,94.73249999999999
11850,118,50,96.44859375
11851,118,51,97.82546875
11852,118,52,100.57421874999999
11853,118,53,102.25265625000002
11854,118,54,103.85374999999999
11855,118,55,104.99187500000001
11856,118,56,106.146875
11857,118,57,106.5790625
11858,118,58,106.40671875
11859,118,59,106.74828124999999
11860,118,60,109.83015625
11861,118,61,110.78296875
11862,118,62,111.05265625000001
11863,118,63,111.52125000000001
11864,118,64,112.05625
11865,118,65,112.11515625000001
11866,118,66,112.44796874999999
11867,118,67,112.210625
11868,118,68,111.94859375000001
11869,118,69,112.09828125
11870,118,70,112.40093750000001
11871,118,71,112.63609375
11872,118,72,112.9659375
11873,118,73,113.32593750000001
11874,118,74,113.91656249999998
11875,118,75,114.48203125000002
11876,118,76,114.96625
11877,118,77,116.05171874999999
11878,118,78,116.4875
11879,118,79,117.14890625
11880,118,80,117.979375
11881,118,81,119.0153125
11882,118,82,120.0884375
11883,118,83,121.34343750000001
11884,118,84,122.52109374999999
11885,118,85,123.43453124999999
11886,118,86,125.645625
11887,118,87,128.93421875
11888,118,88,132.1825
11889,118,89,134.85875
11890,118,90,137.1734375
11891,118,91,140.01078124999998
11892,118,92,141.00984375
11893,118,93,142.35515625000002
11894,118,94,143.19078125
11895,118,95,144.84953125
11896,118,96,146.23125
11897,118,97,149.03921875
11898,118,98,150.62453125
11899,118,99,152.30375
11900,119,0,89.13859375
11901,119,1,89.36265625
11902,119,2,89.19828125000001
11903,119,3,89.47218749999999
11904,119,4,89.7125
11905,119,5,89.84187500000002
11906,119,6,89.86906250000001
11907,119,7,89.9378125
11908,119,8,90.0675
11909,119,9,90.22546875
11910,119,10,90.10718750000001
11911,119,11,90.01140625
11912,119,12,89.85578125
11913,119,13,89.8828125
11914,119,14,90.01765625
11915,119,15,89.97531250000002
11916,119,16,89.98828125
11917,119,17,90.38890625
11918,119,18,90.37921875
11919,119,19,90.12453124999999
11920,119,20,90.40906249999999
11921,119,21,91.5196875
11922,119,22,91.83687499999999
11923,119,23,90.70734375
11924,119,24,90.9409375
11925,119,25,90.70359375
11926,119,26,90.6621875
11927,119,27,90.90984375000001
11928,119,28,91.55671875
11929,119,29,92.18609374999998
11930,119,30,93.046875
11931,119,31,93.72203125
11932,119,32,93.74078125000001
11933,119,33,93.71375
11934,119,34,93.69046875000001
11935,119,35,93.665
11936,119,36,93.62718749999999
11937,119,37,93.62937500000001
11938,119,38,93.6184375
11939,119,39,93.60015625
11940,119,40,93.575625
11941,119,41,93.60515625
11942,119,42,93.5540625
11943,119,43,93.66453125
11944,119,44,93.62203124999999
11945,119,45,93.64984375
11946,119,46,93.85515624999998
11947,119,47,94.053125
11948,119,48,94.3246875
11949,119,49,94.86984374999999
11950,119,50,96.53140625
11951,119,51,97.83078125
11952,119,52,100.68484375
11953,119,53,102.18484375000001
11954,119,54,103.64734374999999
11955,119,55,104.69265625
11956,119,56,105.44046875000001
11957,119,57,105.72578125000001
11958,119,58,105.32328125000001
11959,119,59,106.420625
11960,119,60,109.13859375000001
11961,119,61,110.14046875000003
11962,119,62,110.608125
11963,119,63,110.76484375
11964,119,64,110.87234375000001
11965,119,65,110.74140625
11966,119,66,110.71374999999999
11967,119,67,110.7709375
11968,119,68,110.86765625000001
11969,119,69,111.01796875
11970,119,70,111.37156250000001
11971,119,71,111.70421875
11972,119,72,112.16828124999999
11973,119,73,112.56328125
11974,119,74,113.0253125
11975,119,75,113.42390624999999
11976,119,76,113.90531250000001
11977,119,77,114.5665625
11978,119,78,115.20624999999998
11979,119,79,115.94906250000001
11980,119,80,116.80937499999999
11981,119,81,117.76171875
11982,119,82,118.53343749999999
11983,119,83,118.54687499999999
11984,119,84,119.57859374999998
11985,119,85,122.8665625
11986,119,86,125.458125
11987,119,87,128.96515625
11988,119,88,132.51890625
11989,119,89,134.86406250000002
11990,119,90,137.36171875
11991,119,91,140.01890625
11992,119,92,141.14453125
11993,119,93,142.17171875000003
11994,119,94,143.36359374999998
11995,119,95,144.73437500000003
11996,119,96,145.91
11997,119,97,148.72375
11998,119,98,150.63812499999997
11999,119,99,151.62609375
12000,120,0,89.59421875
12001,120,1,89.49578125000001
12002,120,2,89.40484374999998
12003,120,3,89.47312500000001
12004,120,4,89.63328125
12005,120,5,89.81390625
12006,120,6,89.88078124999998
12007,120,7,89.87484375000001
12008,120,8,89.9596875
12009,120,9,90.09093750000001
12010,120,10,89.875
12011,120,11,89.80703125000001
12012,120,12,89.74671874999999
12013,120,13,89.86468749999999
12014,120,14,90.03031250000001
12015,120,15,90.216875
12016,120,16,91.19453125
12017,120,17,91.510625
12018,120,18,90.90046875000002
12019,120,19,90.18281250000001
12020,120,20,90.3765625
12021,120,21,91.51015625
12022,120,22,92.08875
12023,120,23,90.68968750000002
12024,120,24,90.49296875
12025,120,25,90.56687500000001
12026,120,26,90.73171875000001
12027,120,27,90.9203125
12028,120,28,91.43953124999999
12029,120,29,91.7915625
12030,120,30,92.25999999999999
12031,120,31,93.15453124999999
12032,120,32,93.36015624999999
12033,120,33,93.38468750000001
12034,120,34,93.29515625
12035,120,35,93.54421875
12036,120,36,93.65734375
12037,120,37,93.685625
12038,120,38,93.605625
12039,120,39,93.5784375
12040,120,40,93.553125
12041,120,41,93.458125
12042,120,42,93.435625
12043,120,43,93.43390624999999
12044,120,44,93.46218749999998
12045,120,45,93.50515625
12046,120,46,93.67015625
12047,120,47,93.94046875000001
12048,120,48,94.36234375000001
12049,120,49,95.21234375000002
12050,120,50,96.74546874999999
12051,120,51,98.34531249999999
12052,120,52,100.64874999999998
12053,120,53,102.2615625
12054,120,54,103.62109375000001
12055,120,55,104.351875
12056,120,56,104.27890624999999
12057,120,57,104.321875
12058,120,58,104.11875
12059,120,59,105.9109375
12060,120,60,107.29453125
12061,120,61,108.44999999999999
12062,120,62,109.25625000000002
12063,120,63,109.60234375
12064,120,64,109.24531250000001
12065,120,65,108.85124999999998
12066,120,66,108.7084375
12067,120,67,108.7846875
12068,120,68,108.46906249999999
12069,120,69,108.23890625
12070,120,70,108.07046875
12071,120,71,109.03031250000001
12072,120,72,109.88578124999998
12073,120,73,111.73796875
12074,120,74,112.1040625
12075,120,75,112.58921875000001
12076,120,76,113.175625
12077,120,77,113.81515624999999
12078,120,78,114.48890625000001
12079,120,79,115.2971875
12080,120,80,116.15671875
12081,120,81,117.07375
12082,120,82,117.89859375
12083,120,83,117.70921874999999
12084,120,84,117.54468749999998
12085,120,85,120.6771875
12086,120,86,123.91078125
12087,120,87,126.33515625
12088,120,88,130.1359375
12089,120,89,133.29
12090,120,90,136.0646875
12091,120,91,139.29000000000002
12092,120,92,141.15578125
12093,120,93,142.10281249999997
12094,120,94,143.25093750000002
12095,120,95,144.57
12096,120,96,145.70796875
12097,120,97,147.57625
12098,120,98,149.97296875
12099,120,99,150.23125
12100,121,0,90.4609375
12101,121,1,90.205
12102,121,2,89.82921875000001
12103,121,3,89.79234375
12104,121,4,89.72328124999999
12105,121,5,89.79999999999998
12106,121,6,89.9021875
12107,121,7,89.90796875000001
12108,121,8,89.90484375
12109,121,9,89.7534375
12110,121,10,89.76156249999998
12111,121,11,89.80734375
12112,121,12,89.8034375
12113,121,13,89.9053125
12114,121,14,90.07578125
12115,121,15,90.1621875
12116,121,16,91.16078125
12117,121,17,91.3790625
12118,121,18,90.85812500000002
12119,121,19,90.41421875
12120,121,20,90.60609375000001
12121,121,21,91.4240625
12122,121,22,92.2515625
12123,121,23,90.98234375
12124,121,24,90.53203125
12125,121,25,90.71359375
12126,121,26,90.84203125
12127,121,27,90.89343749999999
12128,121,28,90.96437499999999
12129,121,29,90.63187500000001
12130,121,30,90.33296874999999
12131,121,31,91.30218749999999
12132,121,32,91.89296875
12133,121,33,92.1046875
12134,121,34,91.5715625
12135,121,35,91.84343750000001
12136,121,36,92.70734374999999
12137,121,37,93.43359375
12138,121,38,93.61812499999999
12139,121,39,93.5784375
12140,121,40,93.461875
12141,121,41,93.27453125000001
12142,121,42,93.21375
12143,121,43,93.47453125
12144,121,44,93.42921874999999
12145,121,45,93.34921875
12146,121,46,93.53984374999999
12147,121,47,93.89671875
12148,121,48,94.33546875
12149,121,49,95.16000000000001
12150,121,50,97.6909375
12151,121,51,98.8496875
12152,121,52,100.62296875
12153,121,53,102.02265625000001
12154,121,54,103.38312499999999
12155,121,55,104.32625
12156,121,56,104.14375000000001
12157,121,57,103.93796875
12158,121,58,103.29140625000001
12159,121,59,105.18437499999999
12160,121,60,105.8315625
12161,121,61,106.13031250000002
12162,121,62,106.86093749999999
12163,121,63,107.34203125000002
12164,121,64,106.766875
12165,121,65,106.8959375
12166,121,66,106.95124999999999
12167,121,67,107.11890625
12168,121,68,107.5703125
12169,121,69,107.92687500000001
12170,121,70,107.97265625
12171,121,71,108.8396875
12172,121,72,109.61921875
12173,121,73,110.64171875000001
12174,121,74,111.26640624999999
12175,121,75,111.9590625
12176,121,76,112.74703124999999
12177,121,77,113.62984374999999
12178,121,78,114.45656249999999
12179,121,79,115.33156250000002
12180,121,80,116.24546875
12181,121,81,117.0671875
12182,121,82,117.87718749999999
12183,121,83,118.71500000000002
12184,121,84,118.55015624999999
12185,121,85,118.30906250000001
12186,121,86,120.98859374999999
12187,121,87,124.17828125
12188,121,88,127.1178125
12189,121,89,130.69375
12190,121,90,134.0365625
12191,121,91,137.52921875000004
12192,121,92,140.88484375
12193,121,93,141.85500000000002
12194,121,94,143.00765625000003
12195,121,95,144.38328125
12196,121,96,145.5496875
12197,121,97,147.07203124999998
12198,121,98,149.71453125
12199,121,99,150.21171875
12200,122,0,90.340625
12201,122,1,90.21796875
12202,122,2,90.12375
12203,122,3,90.07046875000002
12204,122,4,89.95515625
12205,122,5,89.88718750000001
12206,122,6,89.90515624999999
12207,122,7,89.90125000000002
12208,122,8,89.82562499999999
12209,122,9,89.79828124999999
12210,122,10,89.80421875
12211,122,11,89.80734375
12212,122,12,89.80125000000001
12213,122,13,89.8203125
12214,122,14,90.10062500000001
12215,122,15,90.17390624999999
12216,122,16,90.66078125000001
12217,122,17,90.8021875
12218,122,18,90.38640625000002
12219,122,19,89.91703125
12220,122,20,90.59703125
12221,122,21,91.41171875
12222,122,22,92.32828125
12223,122,23,91.38859375
12224,122,24,90.67
12225,122,25,90.7921875
12226,122,26,90.7215625
12227,122,27,90.6521875
12228,122,28,90.07359375000001
12229,122,29,89.23593749999999
12230,122,30,89.40406250000001
12231,122,31,90.05015625000001
12232,122,32,90.46234375
12233,122,33,90.31328124999999
12234,122,34,90.10687500000002
12235,122,35,90.43687499999999
12236,122,36,91.37109375
12237,122,37,92.21234375
12238,122,38,93.28593749999999
12239,122,39,93.5321875
12240,122,40,93.45171875
12241,122,41,93.12140625
12242,122,42,92.97890625
12243,122,43,93.41890625
12244,122,44,93.38625
12245,122,45,93.22687499999999
12246,122,46,93.49921875000001
12247,122,47,93.92453125
12248,122,48,94.25718749999999
12249,122,49,95.328125
12250,122,50,97.163125
12251,122,51,98.72203124999999
12252,122,52,100.47359375
12253,122,53,101.83328125000001
12254,122,54,102.65718749999999
12255,122,55,103.39046875
12256,122,56,103.17703125
12257,122,57,102.4096875
12258,122,58,102.62328124999999
12259,122,59,104.19421874999999
12260,122,60,104.67203124999999
12261,122,61,104.714375
12262,122,62,105.09562499999998
12263,122,63,105.43500000000002
12264,122,64,105.52828124999999
12265,122,65,105.75999999999999
12266,122,66,105.63625
12267,122,67,105.65328124999999
12268,122,68,106.22890625
12269,122,69,107.62687500000001
12270,122,70,108.0521875
12271,122,71,108.78187499999999
12272,122,72,109.48109374999999
12273,122,73,110.31484375000001
12274,122,74,111.06031250000001
12275,122,75,111.96078124999998
12276,122,76,112.93906249999999
12277,122,77,113.94171875000002
12278,122,78,115.00421875
12279,122,79,116.47
12280,122,80,117.6725
12281,122,81,118.3628125
12282,122,82,118.48125
12283,122,83,119.00015624999999
12284,122,84,119.75703125000001
12285,122,85,119.41749999999999
12286,122,86,118.72953125000001
12287,122,87,121.01187500000002
12288,122,88,125.17890625
12289,122,89,128.2896875
12290,122,90,132.188125
12291,122,91,135.6471875
12292,122,92,140.29046875
12293,122,93,141.40875
12294,122,94,142.62546874999998
12295,122,95,144.158125
12296,122,96,145.6671875
12297,122,97,146.40843750000002
12298,122,98,149.40171875000001
12299,122,99,150.2865625
12300,123,0,90.27421874999999
12301,123,1,90.23374999999999
12302,123,2,90.25062499999999
12303,123,3,90.13265625
12304,123,4,89.92234375
12305,123,5,89.81328124999999
12306,123,6,89.83421875000002
12307,123,7,89.8521875
12308,123,8,89.73015625000001
12309,123,9,89.78140625
12310,123,10,89.79734375000001
12311,123,11,89.7859375
12312,123,12,89.73750000000001
12313,123,13,89.75343749999999
12314,123,14,89.80406249999999
12315,123,15,89.66078125
12316,123,16,89.94890625
12317,123,17,90.05421875
12318,123,18,90.09828125
12319,123,19,90.36109375
12320,123,20,91.0725
12321,123,21,91.7328125
12322,123,22,92.34234375
12323,123,23,91.79156249999998
12324,123,24,90.804375
12325,123,25,90.72265625
12326,123,26,90.53140624999999
12327,123,27,90.42546875
12328,123,28,89.62140625
12329,123,29,89.125
12330,123,30,89.61515624999998
12331,123,31,90.01796875000001
12332,123,32,90.12328124999999
12333,123,33,90.08390625
12334,123,34,90.16874999999999
12335,123,35,90.30125000000001
12336,123,36,90.38828125
12337,123,37,90.97593750000001
12338,123,38,92.25187499999998
12339,123,39,93.05999999999999
12340,123,40,93.34656249999999
12341,123,41,93.20015624999999
12342,123,42,92.72046875
12343,123,43,92.87140624999999
12344,123,44,92.9740625
12345,123,45,93.16078125
12346,123,46,93.47562500000001
12347,123,47,93.77109375
12348,123,48,94.05234375
12349,123,49,94.5271875
12350,123,50,96.25015624999999
12351,123,51,98.49171874999999
12352,123,52,99.695
12353,123,53,100.6115625
12354,123,54,100.99968750000001
12355,123,55,101.184375
12356,123,56,101.28562500000001
12357,123,57,101.10624999999999
12358,123,58,102.14796875000002
12359,123,59,103.19828125
12360,123,60,103.61421874999999
12361,123,61,103.85203125000001
12362,123,62,104.04203125
12363,123,63,104.26374999999999
12364,123,64,104.57390625000002
12365,123,65,104.81671874999999
12366,123,66,105.15265624999999
12367,123,67,105.53390625
12368,123,68,106.25562500000001
12369,123,69,106.983125
12370,123,70,107.82484375
12371,123,71,108.9346875
12372,123,72,110.37796875000001
12373,123,73,111.24953124999999
12374,123,74,111.70015624999999
12375,123,75,113.1534375
12376,123,76,114.879375
12377,123,77,116.48984375
12378,123,78,119.00328125
12379,123,79,121.5775
12380,123,80,122.59140624999999
12381,123,81,122.00156249999999
12382,123,82,120.92687500000001
12383,123,83,120.14203125
12384,123,84,120.26234375
12385,123,85,120.87312500000002
12386,123,86,119.89796874999999
12387,123,87,119.8775
12388,123,88,123.38499999999999
12389,123,89,127.06562500000001
12390,123,90,130.44921875
12391,123,91,134.14734375
12392,123,92,138.489375
12393,123,93,141.19968749999998
12394,123,94,142.78875
12395,123,95,143.99734375
12396,123,96,145.3625
12397,123,97,146.2909375
12398,123,98,148.89328125
12399,123,99,150.41687499999998
12400,124,0,90.05328125
12401,124,1,90.16421875
12402,124,2,90.17515625
12403,124,3,90.13671875
12404,124,4,90.11578125
12405,124,5,89.9690625
12406,124,6,89.79671875
12407,124,7,89.67046875
12408,124,8,89.57921875
12409,124,9,89.50375
12410,124,10,89.44640625
12411,124,11,89.38437499999999
12412,124,12,89.42484375000001
12413,124,13,89.52703125000001
12414,124,14,89.51140625
12415,124,15,89.33109375000001
12416,124,16,89.03218749999998
12417,124,17,88.60015625
12418,124,18,88.08328125
12419,124,19,87.59921875
12420,124,20,87.56468749999999
12421,124,21,88.59296875
12422,124,22,90.49125
12423,124,23,91.8090625
12424,124,24,90.98359375
12425,124,25,90.69593750000001
12426,124,26,90.54437499999999
12427,124,27,90.35624999999999
12428,124,28,90.20671875
12429,124,29,90.0734375
12430,124,30,90.01781249999999
12431,124,31,90.05906250000001
12432,124,32,90.17609375
12433,124,33,90.21265624999998
12434,124,34,90.15453125
12435,124,35,90.18093750000001
12436,124,36,90.25750000000001
12437,124,37,90.31484375000001
12438,124,38,91.369375
12439,124,39,92.33749999999999
12440,124,40,92.7328125
12441,124,41,92.840625
12442,124,42,92.486875
12443,124,43,92.60000000000001
12444,124,44,92.71859375
12445,124,45,93.015625
12446,124,46,93.4990625
12447,124,47,93.88843750000001
12448,124,48,94.23890625
12449,124,49,94.54828125000002
12450,124,50,95.34625
12451,124,51,97.57203125
12452,124,52,99.34031250000001
12453,124,53,100.08359374999999
12454,124,54,100.53750000000002
12455,124,55,100.74515625
12456,124,56,100.985
12457,124,57,100.17125
12458,124,58,101.39828125000001
12459,124,59,101.95296875000001
12460,124,60,102.25640625
12461,124,61,102.47375
12462,124,62,102.973125
12463,124,63,103.42906249999999
12464,124,64,103.66421875
12465,124,65,103.96078124999998
12466,124,66,104.53312500000001
12467,124,67,105.23406250000002
12468,124,68,106.26921875
12469,124,69,107.5415625
12470,124,70,108.7521875
12471,124,71,109.5875
12472,124,72,110.66796875
12473,124,73,111.4078125
12474,124,74,112.3675
12475,124,75,114.19421874999999
12476,124,76,116.72890625000001
12477,124,77,120.01796875000001
12478,124,78,123.24515625000001
12479,124,79,126.02312500000001
12480,124,80,127.580625
12481,124,81,126.16140625
12482,124,82,124.24687499999999
12483,124,83,122.520625
12484,124,84,121.5278125
12485,124,85,121.47484375
12486,124,86,121.65671875000001
12487,124,87,119.84671875000001
12488,124,88,122.15546875000001
12489,124,89,125.97859375000002
12490,124,90,129.04484375
12491,124,91,132.72765625
12492,124,92,136.56437499999998
12493,124,93,140.57140625
12494,124,94,142.350625
12495,124,95,143.68375
12496,124,96,144.5228125
12497,124,97,145.87140625
12498,124,98,148.38687499999997
12499,124,99,150.1009375
12500,125,0,89.99421875
12501,125,1,90.09390625
12502,125,2,90.0490625
12503,125,3,89.90109375
12504,125,4,89.79859375
12505,125,5,89.76890625
12506,125,6,89.7784375
12507,125,7,89.71750000000002
12508,125,8,89.72078124999999
12509,125,9,89.6034375
12510,125,10,89.48453125
12511,125,11,89.26078125000001
12512,125,12,89.45125
12513,125,13,89.6246875
12514,125,14,89.58000000000001
12515,125,15,89.51765625
12516,125,16,89.44046875
12517,125,17,89.51656249999999
12518,125,18,90.2771875
12519,125,19,88.47609374999999
12520,125,20,87.88734375
12521,125,21,87.385
12522,125,22,86.70359375000001
12523,125,23,86.84812500000001
12524,125,24,87.75296875
12525,125,25,89.01718749999999
12526,125,26,90.18875
12527,125,27,90.52718749999998
12528,125,28,90.39640625000001
12529,125,29,90.25984374999999
12530,125,30,90.16140625
12531,125,31,90.16984375000001
12532,125,32,90.3959375
12533,125,33,90.5140625
12534,125,34,90.3221875
12535,125,35,90.14546874999999
12536,125,36,90.0725
12537,125,37,89.83765625000001
12538,125,38,91.08140625
12539,125,39,92.46703125
12540,125,40,92.33765624999998
12541,125,41,92.26453124999999
12542,125,42,92.27875
12543,125,43,92.386875
12544,125,44,92.71734374999998
12545,125,45,92.7946875
12546,125,46,92.99796875
12547,125,47,93.6884375
12548,125,48,94.31015624999998
12549,125,49,94.72515625
12550,125,50,95.05234375
12551,125,51,95.3509375
12552,125,52,96.55515625
12553,125,53,98.8628125
12554,125,54,100.16406249999999
12555,125,55,100.373125
12556,125,56,99.90375
12557,125,57,99.268125
12558,125,58,100.42890625000001
12559,125,59,100.8253125
12560,125,60,100.99734375
12561,125,61,101.11375000000001
12562,125,62,101.52437499999999
12563,125,63,102.09937500000001
12564,125,64,102.78750000000001
12565,125,65,103.53578124999999
12566,125,66,104.71546875
12567,125,67,105.92375000000001
12568,125,68,106.94515625
12569,125,69,107.94953125
12570,125,70,108.9284375
12571,125,71,109.8046875
12572,125,72,110.829375
12573,125,73,111.87796875
12574,125,74,113.62124999999999
12575,125,75,115.774375
12576,125,76,118.19890625000001
12577,125,77,121.01374999999999
12578,125,78,123.97171875
12579,125,79,126.5134375
12580,125,80,128.59656249999998
12581,125,81,129.50296874999998
12582,125,82,127.45421875
12583,125,83,125.14390625
12584,125,84,123.51156250000001
12585,125,85,122.49296874999999
12586,125,86,122.59109375
12587,125,87,121.45609375
12588,125,88,121.283125
12589,125,89,124.95828125
12590,125,90,128.314375
12591,125,91,131.46859374999997
12592,125,92,134.91671875000003
12593,125,93,139.550625
12594,125,94,141.44828125
12595,125,95,142.91953124999998
12596,125,96,144.93296875
12597,125,97,145.5475
12598,125,98,147.31078125
12599,125,99,149.39734375
12600,126,0,89.91062499999998
12601,126,1,89.90765625
12602,126,2,89.7925
12603,126,3,89.60343750000001
12604,126,4,89.51890625
12605,126,5,89.4684375
12606,126,6,89.4740625
12607,126,7,89.46031250000001
12608,126,8,89.44515625
12609,126,9,89.43734375
12610,126,10,89.40140625
12611,126,11,89.26328125
12612,126,12,89.48703125
12613,126,13,89.61015624999999
12614,126,14,89.58078124999999
12615,126,15,89.5209375
12616,126,16,89.480625
12617,126,17,89.47984375
12618,126,18,90.64390625
12619,126,19,91.12859375
12620,126,20,90.729375
12621,126,21,91.22421875
12622,126,22,91.610625
12623,126,23,90.484375
12624,126,24,88.01234375
12625,126,25,87.31859375
12626,126,26,87.78843749999999
12627,126,27,88.95921875
12628,126,28,90.200625
12629,126,29,90.37
12630,126,30,90.22531249999997
12631,126,31,90.24000000000001
12632,126,32,90.56062499999999
12633,126,33,90.6303125
12634,126,34,90.37875000000001
12635,126,35,90.14296875
12636,126,36,89.7521875
12637,126,37,89.5965625
12638,126,38,91.106875
12639,126,39,92.61328125
12640,126,40,92.5771875
12641,126,41,92.07
12642,126,42,92.12546875000001
12643,126,43,92.45499999999998
12644,126,44,92.80578125
12645,126,45,92.91015625
12646,126,46,92.90218750000001
12647,126,47,93.30328125000001
12648,126,48,94.12796875000001
12649,126,49,94.78312499999998
12650,126,50,95.52625
12651,126,51,95.62703125000002
12652,126,52,95.86578125
12653,126,53,96.281875
12654,126,54,97.30921875000001
12655,126,55,98.140625
12656,126,56,98.0853125
12657,126,57,98.4403125
12658,126,58,99.0690625
12659,126,59,99.58765625
12660,126,60,100.03468749999999
12661,126,61,100.6253125
12662,126,62,101.3040625
12663,126,63,101.99421874999999
12664,126,64,102.75984374999999
12665,126,65,103.99374999999999
12666,126,66,105.41515625000001
12667,126,67,106.19265625
12668,126,68,107.1709375
12669,126,69,108.21156250000001
12670,126,70,109.14281249999998
12671,126,71,110.03390625
12672,126,72,111.09203124999999
12673,126,73,112.4259375
12674,126,74,114.30203125
12675,126,75,116.220625
12676,126,76,118.50031249999999
12677,126,77,121.30515625000001
12678,126,78,124.068125
12679,126,79,126.69265625
12680,126,80,128.78437499999998
12681,126,81,131.6278125
12682,126,82,130.62953125
12683,126,83,128.08375
12684,126,84,125.9346875
12685,126,85,124.03296875000001
12686,126,86,123.36828124999998
